-13.754255,6.376622
-13.998775,6.365627
-14.243285,6.353527
-14.487709,6.338439
-14.732046,6.320290
-14.976295,6.299078
-15.220452,6.274799
-15.463795,6.246172
-15.705771,6.212217
-15.946380,6.172936
-16.185622,6.128328
-16.423662,6.078508
-16.661926,6.024472
-16.900742,5.966452
-17.140110,5.904446
-17.380032,5.838455
-17.616961,5.763791
-17.841205,5.667637
-18.052209,5.549262
-18.249975,5.408665
-18.434461,5.245856
-18.593314,5.063523
-18.716744,4.863796
-18.804752,4.646674
-18.857339,4.412157
-18.876480,4.161557
-18.884068,3.909402
-18.886166,3.659714
-18.882775,3.412494
-18.873895,3.167742
-18.861460,2.924775
-18.850940,2.681663
-18.842668,2.438290
-18.836644,2.194654
-18.832867,1.950755
-18.831337,1.706595
-18.832055,1.462172
-18.835021,1.217487
-18.840234,0.972540
-18.847574,0.727356
-18.855626,0.482229
-18.863987,0.237242
-18.872657,-0.007604
-18.881634,-0.252310
-18.890919,-0.496875
-18.900513,-0.741300
-18.910414,-0.985584
-18.920624,-1.229727
-18.931142,-1.473730
-19.078380,-1.203007
-19.042022,-1.465169
-18.954927,-1.694601
-18.817095,-1.891305
-18.628526,-2.055279
-18.403041,-2.179419
